GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
FALSE,Senior,Prole,Normal,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Senior,Middle,Cautious,Older,None,Football,None,FamilySedan,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Adventurous,Older,Severe,Tank,Severe,Luxury,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,City,FALSE,HundredThou,TenThou,TRUE,TenThou,Good,FALSE,Thousand,Many
FALSE,Senior,UpperMiddle,Cautious,Current,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Cautious,Current,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,One
FALSE,Adult,Middle,Cautious,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Psychopath,Current,Mild,EggShell,Mild,SportsCar,Poor,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,Moderate,EggShell,Moderate,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,HundredThou,Poor,FALSE,Thousand,Many
TRUE,Adolescent,Prole,Normal,Current,Mild,EggShell,Mild,SportsCar,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Senior,UpperMiddle,Normal,Older,None,Football,None,Luxury,Excellent,FiftyThou,TRUE,Expert,TRUE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Senior,Middle,Normal,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Senior,UpperMiddle,Cautious,Current,None,EggShell,None,FamilySedan,Excellent,FiftyThou,TRUE,Expert,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Older,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Secure,TRUE,Million,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,Severe,Tank,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,TenThou,TenThou,TRUE,Thousand,Excellent,FALSE,Thousand,Many
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Senior,Prole,Cautious,Current,None,Football,None,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiveThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,Moderate,Football,Moderate,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Wealthy,Normal,Current,Severe,Football,Severe,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,HundredThou,TenThou,TRUE,Thousand,Good,TRUE,TenThou,Many
FALSE,Adult,UpperMiddle,Adventurous,Older,None,Tank,None,Luxury,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Adventurous,Older,Mild,Football,Mild,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Excellent,Domino,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Senior,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,FALSE,HundredThou,Fair,FALSE,Thousand,One
FALSE,Adult,Prole,Normal,Older,Mild,Football,Mild,SportsCar,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Excellent,FiftyThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Rural,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adult,Middle,Normal,Older,Mild,Tank,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Senior,Middle,Normal,Current,None,EggShell,None,SportsCar,Normal,FiveThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,One
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adolescent,UpperMiddle,Normal,Older,Moderate,EggShell,Moderate,SportsCar,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,TRUE,HundredThou,HundredThou,TRUE,Thousand,Fair,FALSE,TenThou,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Current,Moderate,EggShell,Moderate,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,City,FALSE,HundredThou,Thousand,TRUE,HundredThou,Poor,TRUE,Thousand,Many
FALSE,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Current,None,EggShell,None,SportsCar,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Adventurous,Older,None,Tank,None,Luxury,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiftyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,None,Football,None,Economy,Excellent,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Current,None,Football,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Middle,Adventurous,Older,None,Tank,None,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,One
FALSE,Adult,Middle,Normal,Current,None,EggShell,None,SportsCar,Poor,FiveThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Middle,Adventurous,Older,Severe,Tank,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,TenThou,TRUE,Thousand,Excellent,FALSE,TenThou,Many
FALSE,Senior,Prole,Cautious,Current,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Senior,UpperMiddle,Adventurous,Current,None,Football,None,Luxury,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adolescent,Prole,Normal,Current,None,Football,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adult,Middle,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,FALSE,Million,HundredThou,TRUE,Thousand,Good,FALSE,HundredThou,Many
FALSE,Adult,Prole,Adventurous,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Cautious,Current,None,EggShell,None,SportsCar,Excellent,TwentyThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adult,UpperMiddle,Adventurous,Current,None,EggShell,None,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
FALSE,Adolescent,Middle,Adventurous,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,TenThou,FALSE,HundredThou,Poor,FALSE,TenThou,Many
FALSE,Senior,UpperMiddle,Normal,Older,None,EggShell,None,Luxury,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Cautious,Older,None,EggShell,None,SportsCar,Excellent,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Older,None,EggShell,None,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adolescent,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,TenThou,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Senior,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adolescent,Prole,Adventurous,Older,None,Football,None,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adolescent,Prole,Adventurous,Current,Severe,Football,Severe,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,TenThou,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Middle,Cautious,Older,Moderate,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,TRUE,Million,HundredThou,TRUE,Thousand,Fair,FALSE,HundredThou,Many
FALSE,Adult,Middle,Adventurous,Older,Severe,Tank,Severe,FamilySedan,Poor,FiftyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Current,Severe,EggShell,Severe,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,TenThou,TRUE,Million,Poor,TRUE,Thousand,Many
FALSE,Adult,Middle,Adventurous,Current,None,EggShell,None,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Senior,UpperMiddle,Adventurous,Current,Severe,EggShell,Severe,FamilySedan,Poor,Domino,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,HundredThou,Thousand,TRUE,TenThou,Fair,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Senior,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,TenThou,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Senior,UpperMiddle,Normal,Current,None,Football,None,Luxury,Normal,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adult,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Rural,FALSE,HundredThou,HundredThou,FALSE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adolescent,Middle,Normal,Older,Moderate,EggShell,Moderate,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,HundredThou,HundredThou,TRUE,TenThou,Poor,FALSE,Thousand,One
FALSE,Adult,UpperMiddle,Cautious,Current,None,Tank,None,Luxury,Excellent,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,Million,HundredThou,FALSE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Prole,Cautious,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,TRUE,TenThou,TenThou,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Senior,UpperMiddle,Cautious,Current,None,Football,None,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,Moderate,EggShell,Moderate,Economy,Poor,TwentyThou,FALSE,SubStandard,TRUE,Thousand,FALSE,FiveThou,Suburb,TRUE,TenThou,TenThou,TRUE,Million,Fair,TRUE,Thousand,One
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,TenThou,Poor,FALSE,Million,Many
FALSE,Adult,Prole,Cautious,Current,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,Mild,Football,Moderate,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,TenThou,FALSE,Thousand,Good,FALSE,Million,Many
TRUE,Adolescent,UpperMiddle,Adventurous,Current,None,Football,None,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
TRUE,Adolescent,UpperMiddle,Adventurous,Current,None,Football,None,Luxury,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,One
FALSE,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
TRUE,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adolescent,UpperMiddle,Adventurous,Older,None,Football,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adolescent,Middle,Normal,Current,None,Football,None,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
